player_name,pitch_type,release_pos_x,release_pos_z
"Abbott, Andrew",FF,2.43,5.99
"Abbott, Andrew",FF,2.23,6.04
"Abbott, Andrew",FF,2.71,5.93
"Abbott, Andrew",FF,2.57,5.97
"Abbott, Andrew",FF,2.41,5.87
"Abbott, Andrew",FF,2.87,5.92
"Abbott, Andrew",FF,2.55,5.93
"Abbott, Andrew",FF,2.86,5.99
"Abbott, Andrew",FF,2.67,5.96
"Abbott, Andrew",FF,2.67,6.0
"Abbott, Andrew",FF,2.5,5.99
"Abbott, Andrew",FF,2.62,6.01
"Abbott, Andrew",FF,2.47,5.9
"Abbott, Andrew",FF,2.31,5.98
"Abbott, Andrew",FF,2.43,6.05
"Abbott, Andrew",FF,2.59,6.12
"Abbott, Andrew",FF,2.59,5.95
"Abbott, Andrew",FF,2.56,6.09
"Abbott, Andrew",FF,2.43,5.92
"Abbott, Andrew",FF,2.3,5.8
"Abbott, Andrew",FF,2.42,5.9
"Abbott, Andrew",FF,2.43,6.07
"Abbott, Andrew",FF,2.36,6.09
"Abbott, Andrew",FF,2.51,5.93
"Abbott, Andrew",FF,2.45,5.83
"Abbott, Andrew",FF,2.25,6.01
"Abbott, Andrew",FF,2.51,5.96
"Abbott, Andrew",FF,2.35,5.99
"Abbott, Andrew",FF,2.5,5.96
"Abbott, Andrew",FF,2.66,5.9
"Abbott, Andrew",FF,2.58,5.98
"Abbott, Andrew",FF,2.21,6.07
"Abbott, Andrew",FF,2.63,5.99
"Abbott, Andrew",FF,2.87,5.94
"Abbott, Andrew",FF,2.75,5.95
"Abbott, Andrew",FF,2.59,5.9
"Abbott, Andrew",FF,2.33,5.99
"Abbott, Andrew",FF,2.65,5.97
"Abbott, Andrew",FF,2.25,6.03
"Abbott, Andrew",FF,2.51,6.09
"Abbott, Andrew",FF,2.78,5.94
"Abbott, Andrew",FF,2.58,5.79
"Abbott, Andrew",FF,2.75,5.94
"Abbott, Andrew",FF,2.2,5.95
"Abbott, Andrew",FF,2.6,6.04
"Abbott, Andrew",FF,2.61,6.05
"Abbott, Andrew",FF,2.5,6.04
"Abbott, Andrew",FF,2.33,6.1
"Abbott, Andrew",FF,2.41,5.87
"Abbott, Andrew",FF,2.58,5.97
"Abbott, Andrew",FF,2.62,5.92
"Abbott, Andrew",FF,2.54,5.91
"Abbott, Andrew",FF,2.19,6.0
"Abbott, Andrew",FF,2.39,5.99
"Abbott, Andrew",FF,2.26,5.94
"Abbott, Andrew",FF,2.66,5.92
"Abbott, Andrew",FF,2.41,5.87
"Abbott, Andrew",FF,2.46,5.87
"Abbott, Andrew",FF,2.33,6.01
"Abbott, Andrew",FF,2.36,6.01
"Abbott, Andrew",FF,2.4,5.85
"Abbott, Andrew",FF,2.67,5.91
"Abbott, Andrew",FF,2.48,6.07
"Abbott, Andrew",FF,2.49,5.9
"Abbott, Andrew",FF,2.46,6.02
"Abbott, Andrew",FF,2.53,5.98
"Abbott, Andrew",FF,2.53,5.91
"Abbott, Andrew",FF,2.79,6.05
"Abbott, Andrew",FF,2.25,5.88
"Abbott, Andrew",FF,2.71,5.93
"Abbott, Andrew",FF,2.36,5.85
"Abbott, Andrew",FF,2.57,5.94
"Abbott, Andrew",FF,2.57,5.83
"Abbott, Andrew",FF,2.62,5.94
"Abbott, Andrew",FF,2.43,5.96
"Abbott, Andrew",FF,2.51,6.09
"Abbott, Andrew",FF,2.35,6.0
"Abbott, Andrew",FF,2.74,5.99
"Abbott, Andrew",FF,2.38,6.09
"Abbott, Andrew",FF,2.58,6.11
"Abbott, Andrew",FF,2.72,6.08
"Abbott, Andrew",FF,2.69,5.93
"Abbott, Andrew",FF,2.51,6.06
"Abbott, Andrew",FF,2.51,5.91
"Abbott, Andrew",FF,2.61,6.03
"Abbott, Andrew",FF,2.53,5.99
"Abbott, Andrew",FF,2.48,5.86
"Abbott, Andrew",FF,2.39,6.05
"Abbott, Andrew",FF,2.65,5.9
"Abbott, Andrew",FF,2.52,5.89
"Abbott, Andrew",FF,2.26,5.99
"Abbott, Andrew",FF,2.34,5.91
"Abbott, Andrew",FF,3.0,5.97
"Abbott, Andrew",FF,2.66,5.88
"Abbott, Andrew",FF,2.77,5.99
"Abbott, Andrew",FF,2.54,5.95
"Abbott, Andrew",FF,2.21,6.08
"Abbott, Andrew",FF,2.63,6.06
"Abbott, Andrew",FF,2.73,5.91
"Abbott, Andrew",FF,2.71,6.02
"Abbott, Andrew",FF,2.88,5.97
"Abbott, Andrew",FF,2.36,6.21
"Abbott, Andrew",FF,2.68,5.97
"Abbott, Andrew",FF,2.63,5.88
"Abbott, Andrew",FF,2.49,5.87
"Abbott, Andrew",FF,2.54,6.03
"Abbott, Andrew",FF,2.84,5.88
"Abbott, Andrew",FF,2.83,6.04
"Abbott, Andrew",FF,2.23,6.04
"Abbott, Andrew",FF,2.49,5.91
"Abbott, Andrew",FF,2.53,5.98
"Abbott, Andrew",FF,2.35,5.97
"Abbott, Andrew",FF,2.78,5.91
"Abbott, Andrew",FF,2.42,6.06
"Abbott, Andrew",FF,2.57,5.98
"Abbott, Andrew",FF,2.61,6.06
"Abbott, Andrew",FF,2.77,6.07
"Abbott, Andrew",FF,2.72,5.95
"Abbott, Andrew",FF,2.21,5.97
"Abbott, Andrew",FF,2.52,5.96
"Abbott, Andrew",FF,2.63,6.01
"Abbott, Andrew",FF,2.28,5.95
"Abbott, Andrew",FF,2.28,5.94
"Abbott, Andrew",FF,2.61,6.08
"Abbott, Andrew",FF,2.34,6.11
"Abbott, Andrew",FF,2.28,6.09
"Abbott, Andrew",FF,2.63,6.02
"Abbott, Andrew",FF,2.7,5.98
"Abbott, Andrew",FF,2.62,5.88
"Abbott, Andrew",FF,3.01,5.97
"Abbott, Andrew",FF,2.7,6.05
"Abbott, Andrew",FF,2.63,5.99
"Abbott, Andrew",FF,2.43,5.93
"Abbott, Andrew",FF,2.67,6.13
"Abbott, Andrew",FF,2.3,6.01
"Abbott, Andrew",FF,2.64,6.09
"Abbott, Andrew",FF,2.29,6.01
"Abbott, Andrew",FF,2.18,6.14
"Abbott, Andrew",FF,2.55,6.05
"Abbott, Andrew",FF,2.72,6.03
"Abbott, Andrew",FF,2.23,6.07
"Abbott, Andrew",FF,2.22,6.05
"Abbott, Andrew",FF,2.83,5.87
"Abbott, Andrew",FF,2.76,5.93
"Abbott, Andrew",FF,2.31,5.91
"Abbott, Andrew",FF,2.55,5.96
"Abbott, Andrew",FF,2.45,6.04
"Abbott, Andrew",FF,2.56,5.95
"Abbott, Andrew",FF,2.27,6.0
"Abbott, Andrew",FF,2.61,6.0
"Abbott, Andrew",FF,2.54,6.05
"Abbott, Andrew",FF,2.89,5.92
"Abbott, Andrew",FF,2.78,6.04
"Abbott, Andrew",FF,2.71,5.98
"Abbott, Andrew",FF,2.76,5.92
"Abbott, Andrew",FF,2.27,6.05
"Abbott, Andrew",FF,2.73,5.86
"Abbott, Andrew",FF,2.72,6.1
"Abbott, Andrew",FF,2.54,5.88
"Abbott, Andrew",FF,2.74,5.93
"Abbott, Andrew",FF,2.63,6.06
"Abbott, Andrew",FF,2.67,6.11
"Abbott, Andrew",FF,2.72,6.08
"Abbott, Andrew",FF,2.82,5.84
"Abbott, Andrew",FF,2.69,6.07
"Abbott, Andrew",FF,2.72,6.1
"Abbott, Andrew",FF,2.49,6.06
"Abbott, Andrew",FF,2.64,5.9
"Abbott, Andrew",FF,2.49,5.95
"Abbott, Andrew",FF,2.23,5.9
"Abbott, Andrew",FF,2.39,5.98
"Abbott, Andrew",FF,2.63,6.01
"Abbott, Andrew",FF,2.74,6.04
"Abbott, Andrew",FF,2.69,5.92
"Abbott, Andrew",FF,2.64,5.99
"Abbott, Andrew",FF,2.3,5.93
"Abbott, Andrew",FF,2.66,6.15
"Abbott, Andrew",FF,2.47,5.95
"Abbott, Andrew",FF,2.41,6.05
"Abbott, Andrew",FF,2.42,5.94
"Abbott, Andrew",FF,2.45,6.04
"Abbott, Andrew",FF,2.42,5.98
"Abbott, Andrew",FF,2.37,6.07
"Abbott, Andrew",FF,2.58,6.14
"Abbott, Andrew",FF,2.22,5.97
"Abbott, Andrew",FF,2.6,5.92
"Abbott, Andrew",FF,2.55,5.97
"Abbott, Andrew",FF,2.42,6.01
"Abbott, Andrew",FF,2.7,5.95
"Abbott, Andrew",FF,2.84,5.95
"Abbott, Andrew",FF,2.59,5.93
"Abbott, Andrew",FF,2.51,6.05
"Abbott, Andrew",FF,2.55,5.91
"Abbott, Andrew",FF,2.54,6.09
"Abbott, Andrew",FF,2.35,6.0
"Abbott, Andrew",FF,2.37,6.0
"Abbott, Andrew",FF,2.53,5.95
"Abbott, Andrew",FF,2.52,6.09
"Abbott, Andrew",FF,2.62,6.03
"Abbott, Andrew",FF,2.56,6.04
"Abbott, Andrew",FF,2.47,6.05
"Abbott, Andrew",FF,2.42,5.98
"Abbott, Andrew",FF,2.5,6.0
"Abbott, Andrew",FF,2.38,6.0
"Abbott, Andrew",FF,2.41,6.02
"Abbott, Andrew",FF,2.21,6.0
"Abbott, Andrew",FF,2.74,6.08
"Abbott, Andrew",FF,2.81,6.05
"Abbott, Andrew",FF,2.46,6.15
"Abbott, Andrew",FF,2.52,6.07
"Abbott, Andrew",FF,2.1,6.09
"Abbott, Andrew",FF,2.25,6.05
"Abbott, Andrew",FF,2.53,5.99
"Abbott, Andrew",FF,2.49,6.02
"Abbott, Andrew",FF,2.4,5.99
"Abbott, Andrew",FF,2.82,6.12
"Abbott, Andrew",FF,2.24,6.03
"Abbott, Andrew",FF,2.38,6.0
"Abbott, Andrew",FF,2.52,5.98
"Abbott, Andrew",FF,2.63,5.94
"Abbott, Andrew",FF,2.74,6.09
"Abbott, Andrew",FF,2.53,5.98
"Abbott, Andrew",FF,2.65,6.1
"Abbott, Andrew",FF,2.5,5.91
"Abbott, Andrew",FF,2.22,5.91
"Abbott, Andrew",FF,2.46,6.05
"Abbott, Andrew",FF,2.55,5.98
"Abbott, Andrew",FF,2.46,5.96
"Abbott, Andrew",FF,2.5,6.08
"Abbott, Andrew",FF,2.4,5.96
"Abbott, Andrew",ST,2.56,6.19
"Abbott, Andrew",ST,2.36,6.06
"Abbott, Andrew",ST,2.35,6.0
"Abbott, Andrew",ST,2.55,5.99
"Abbott, Andrew",ST,2.37,6.11
"Abbott, Andrew",ST,2.7,6.05
"Abbott, Andrew",ST,2.64,6.05
"Abbott, Andrew",ST,2.12,6.03
"Abbott, Andrew",ST,2.61,5.95
"Abbott, Andrew",ST,2.81,5.92
"Abbott, Andrew",ST,2.92,6.03
"Abbott, Andrew",ST,2.25,6.13
"Abbott, Andrew",ST,2.9,6.04
"Abbott, Andrew",ST,2.17,6.1
"Abbott, Andrew",ST,2.93,6.02
"Abbott, Andrew",ST,2.37,6.02
"Abbott, Andrew",ST,2.42,6.0
"Abbott, Andrew",ST,2.36,5.92
"Abbott, Andrew",ST,2.69,6.03
"Abbott, Andrew",ST,2.54,6.05
"Abbott, Andrew",ST,2.07,6.02
"Abbott, Andrew",ST,2.73,6.05
"Abbott, Andrew",ST,2.15,5.98
"Abbott, Andrew",ST,2.54,5.95
"Abbott, Andrew",ST,2.39,5.99
"Abbott, Andrew",ST,2.49,5.93
"Abbott, Andrew",ST,2.63,5.93
"Abbott, Andrew",ST,2.65,6.03
"Abbott, Andrew",ST,2.25,6.11
"Abbott, Andrew",ST,2.57,6.01
"Abbott, Andrew",ST,2.77,6.07
"Abbott, Andrew",ST,2.52,5.99
"Abbott, Andrew",ST,2.71,5.97
"Abbott, Andrew",ST,2.69,5.95
"Abbott, Andrew",ST,2.36,6.07
"Abbott, Andrew",ST,2.45,5.99
"Abbott, Andrew",ST,2.25,6.07
"Abbott, Andrew",ST,2.6,5.99
"Abbott, Andrew",ST,2.8,5.99
"Abbott, Andrew",ST,2.44,5.89
"Abbott, Andrew",ST,2.51,6.05
"Abbott, Andrew",ST,2.3,6.19
"Abbott, Andrew",ST,2.26,6.12
"Abbott, Andrew",ST,2.46,6.06
"Abbott, Andrew",ST,2.91,6.08
"Abbott, Andrew",ST,2.71,6.05
"Abbott, Andrew",ST,2.82,6.0
"Abbott, Andrew",ST,2.7,6.02
"Abbott, Andrew",ST,2.68,6.01
"Abbott, Andrew",ST,2.66,5.97
"Abbott, Andrew",ST,2.69,6.13
"Abbott, Andrew",ST,2.45,5.92
"Abbott, Andrew",ST,2.55,6.07
"Abbott, Andrew",ST,2.64,5.97
"Abbott, Andrew",ST,2.6,5.98
"Abbott, Andrew",ST,2.52,6.04
"Abbott, Andrew",ST,2.52,5.9
"Abbott, Andrew",ST,2.39,5.99
"Abbott, Andrew",ST,2.29,6.0
"Abbott, Andrew",ST,2.39,6.02
"Abbott, Andrew",ST,2.77,6.04
"Abbott, Andrew",ST,2.74,6.05
"Abbott, Andrew",ST,2.47,5.84
"Abbott, Andrew",ST,2.42,6.12
"Abbott, Andrew",ST,2.51,5.96
"Abbott, Andrew",ST,2.37,6.04
"Abbott, Andrew",ST,2.38,5.95
"Abbott, Andrew",ST,2.38,6.05
"Abbott, Andrew",ST,2.7,5.91
"Abbott, Andrew",ST,2.48,5.99
"Abbott, Andrew",ST,2.32,6.04
"Abbott, Andrew",ST,2.5,5.99
"Abbott, Andrew",ST,2.68,6.04
"Abbott, Andrew",ST,2.53,6.18
"Abbott, Andrew",ST,2.6,6.05
"Abbott, Andrew",ST,2.59,5.96
"Abbott, Andrew",ST,2.5,5.95
"Abbott, Andrew",ST,2.49,5.9
"Abbott, Andrew",ST,2.67,6.02
"Abbott, Andrew",ST,2.34,5.88
"Abbott, Andrew",ST,2.34,6.1
"Abbott, Andrew",ST,2.5,6.03
"Abbott, Andrew",ST,2.59,6.0
"Abbott, Andrew",ST,2.23,6.09
"Abbott, Andrew",ST,2.5,6.08
"Abbott, Andrew",ST,2.46,5.92
"Abbott, Andrew",ST,2.53,6.27
"Abbott, Andrew",ST,2.5,5.98
"Abbott, Andrew",ST,2.43,5.94
"Abbott, Andrew",ST,2.4,5.95
"Abbott, Andrew",ST,2.4,6.0
"Abbott, Andrew",ST,2.25,6.04
"Abbott, Andrew",ST,2.62,5.95
"Abbott, Andrew",ST,2.38,6.18
"Abbott, Andrew",ST,2.72,6.02
"Abbott, Andrew",ST,2.36,6.08
"Abbott, Andrew",ST,2.52,6.03
"Abbott, Andrew",ST,2.64,6.05
"Abbott, Andrew",ST,2.18,5.98
"Abbott, Andrew",ST,2.83,6.0
"Abbott, Andrew",ST,2.71,6.09
"Abbott, Andrew",ST,2.29,6.04
"Abbott, Andrew",ST,2.29,6.04
"Abbott, Andrew",ST,2.25,6.07
"Abbott, Andrew",ST,2.65,6.08
"Abbott, Andrew",ST,2.41,6.15
"Abbott, Andrew",ST,2.22,5.99
"Abbott, Andrew",ST,2.51,6.04
"Abbott, Andrew",ST,2.45,5.95
"Abbott, Andrew",ST,2.48,5.94
"Abbott, Andrew",ST,2.45,5.9
"Abbott, Andrew",ST,2.69,6.03
"Abbott, Andrew",ST,2.57,6.08
"Abbott, Andrew",ST,2.5,5.97
"Abbott, Andrew",ST,2.71,5.96
"Abbott, Andrew",ST,2.51,6.0
"Abbott, Andrew",ST,2.5,6.03
"Abbott, Andrew",ST,2.72,6.07
"Abbott, Andrew",ST,2.76,5.91
"Abbott, Andrew",ST,2.22,6.08
"Abbott, Andrew",ST,2.54,6.06
"Abbott, Andrew",ST,2.26,5.99
"Abbott, Andrew",ST,2.37,6.03
"Abbott, Andrew",ST,2.34,6.17
"Abbott, Andrew",ST,2.43,5.94
"Abbott, Andrew",ST,2.22,5.98
"Abbott, Andrew",ST,2.26,5.95
"Abbott, Andrew",ST,2.52,5.89
"Abbott, Andrew",ST,2.31,6.04
"Abbott, Andrew",ST,2.56,5.87
"Abbott, Andrew",ST,2.67,6.12
"Abbott, Andrew",ST,2.23,6.17
"Abbott, Andrew",ST,2.74,5.96
"Abbott, Andrew",ST,2.32,6.07
"Abbott, Andrew",ST,2.31,6.03
"Abbott, Andrew",ST,2.48,6.01
"Abbott, Andrew",ST,2.49,6.0
"Abbott, Andrew",ST,2.28,6.15
"Abbott, Andrew",ST,2.69,5.91
"Abbott, Andrew",ST,2.44,6.14
"Abbott, Andrew",ST,2.32,6.06
"Abbott, Andrew",ST,2.08,6.09
"Abbott, Andrew",ST,2.53,5.94
"Abbott, Andrew",ST,2.24,6.12
"Abbott, Andrew",ST,2.37,5.89
"Abbott, Andrew",ST,2.68,6.05
"Abbott, Andrew",ST,2.3,6.11
"Abbott, Andrew",ST,2.3,6.08
"Abbott, Andrew",ST,2.4,6.0
"Abbott, Andrew",ST,2.48,6.06
"Abbott, Andrew",ST,2.59,6.01
"Abbott, Andrew",ST,2.47,5.95
"Abbott, Andrew",ST,2.51,6.08
"Abbott, Andrew",ST,2.54,6.0
"Abbott, Andrew",ST,2.65,6.03
"Abbott, Andrew",ST,2.35,5.98
"Abbott, Andrew",ST,2.38,5.94
"Abbott, Andrew",ST,2.43,6.07
"Abbott, Andrew",ST,2.71,6.13
"Abbott, Andrew",ST,2.62,6.06
"Abbott, Andrew",ST,3.02,6.05
"Abbott, Andrew",ST,2.56,5.96
"Abbott, Andrew",ST,2.67,6.03
"Abbott, Andrew",ST,2.21,6.07
"Abbott, Andrew",ST,2.65,5.99
"Abbott, Andrew",ST,2.67,6.01
"Abbott, Andrew",ST,2.69,6.08
"Abbott, Andrew",ST,2.55,6.12
"Abbott, Andrew",ST,2.53,6.03
"Abbott, Andrew",ST,2.6,5.96
"Abbott, Andrew",ST,2.49,6.04
"Abbott, Andrew",ST,2.64,6.1
"Abbott, Andrew",ST,2.44,6.07
"Abbott, Andrew",ST,2.37,6.09
"Abbott, Andrew",ST,2.59,6.08
"Abbott, Andrew",ST,2.57,6.08
"Abbott, Andrew",ST,2.8,6.02
"Abbott, Andrew",ST,2.56,5.95
"Abbott, Andrew",ST,2.61,6.09
"Abbott, Andrew",ST,2.32,6.1
"Abbott, Andrew",ST,2.68,5.98
"Abbott, Andrew",ST,2.5,6.0
"Abbott, Andrew",ST,2.35,5.93
"Abbott, Andrew",ST,2.7,6.17
"Abbott, Andrew",ST,2.36,5.92
"Abbott, Andrew",ST,2.61,6.08
"Abbott, Andrew",ST,2.44,6.08
"Abbott, Andrew",ST,2.38,6.18
"Abbott, Andrew",ST,2.59,6.13
"Abbott, Andrew",ST,2.25,6.0
"Abbott, Andrew",ST,2.39,6.11
"Abbott, Andrew",ST,2.44,5.93
"Abbott, Andrew",ST,2.62,6.08
"Abbott, Andrew",ST,2.43,6.12
"Abbott, Andrew",ST,2.51,5.9
"Abbott, Andrew",ST,2.3,6.05
"Abbott, Andrew",ST,2.43,6.13
"Abbott, Andrew",ST,2.72,6.01
"Abbott, Andrew",ST,2.65,6.17
"Abbott, Andrew",ST,2.22,6.04
"Abbott, Andrew",ST,2.66,6.03
"Abbott, Andrew",ST,2.66,5.97
"Abbott, Andrew",ST,2.75,5.88
"Abbott, Andrew",ST,2.57,6.12
"Abbott, Andrew",ST,2.63,6.0
"Abbott, Andrew",ST,2.44,5.92
"Abbott, Andrew",ST,2.18,6.06
"Abbott, Andrew",ST,2.46,6.17
"Abbott, Andrew",ST,2.56,6.05
"Abbott, Andrew",ST,2.3,6.05
"Abbott, Andrew",ST,2.59,6.07
"Abbott, Andrew",ST,2.62,6.0
"Abbott, Andrew",ST,2.34,6.1
"Abbott, Andrew",ST,2.56,6.05
"Abbott, Andrew",ST,2.48,6.01
"Abbott, Andrew",ST,2.65,5.91
"Abbott, Andrew",ST,2.43,6.16
"Abbott, Andrew",ST,2.77,6.01
"Abbott, Andrew",ST,2.84,5.96
"Abbott, Andrew",ST,2.58,5.97
"Abbott, Andrew",ST,2.59,6.09
"Abbott, Andrew",ST,2.71,6.09
"Abbott, Andrew",ST,2.56,6.0
"Abbott, Andrew",ST,2.5,6.04
"Abbott, Andrew",ST,2.59,6.07
"Abbott, Andrew",ST,2.22,6.06
"Abbott, Andrew",ST,2.61,6.18
"Abbott, Andrew",ST,2.56,5.96
"Abbott, Andrew",ST,2.27,6.1
"Abbott, Andrew",ST,2.34,5.92
"Abbott, Andrew",ST,2.37,6.07
"Abbott, Andrew",ST,2.52,6.17
"Abbott, Andrew",ST,2.47,6.12
"Abbott, Andrew",ST,2.6,6.09
"Abbott, Andrew",ST,2.66,6.17
"Abbott, Andrew",ST,2.67,6.06
"Abbott, Andrew",ST,2.61,6.04
"Abbott, Andrew",ST,2.58,5.99
"Abbott, Andrew",ST,2.46,6.2
"Abbott, Andrew",ST,2.32,6.07
"Abbott, Andrew",ST,2.29,6.09
"Abbott, Andrew",ST,2.37,6.18
"Abbott, Andrew",ST,2.49,5.97
"Abbott, Andrew",ST,2.42,6.09
"Abbott, Andrew",ST,2.46,5.93
"Abbott, Andrew",ST,2.52,5.92
"Abbott, Andrew",ST,2.57,5.99
"Abbott, Andrew",ST,2.37,6.07
"Abbott, Andrew",ST,2.56,6.02
"Abbott, Andrew",ST,2.5,5.87
"Abel, Mick",CH,-1.74,5.61
"Abel, Mick",CH,-1.69,5.56
"Abel, Mick",CH,-1.77,5.7
"Abel, Mick",CH,-1.46,5.73
"Abel, Mick",CH,-1.73,5.81
"Abel, Mick",CH,-1.61,5.6
"Abel, Mick",CH,-1.68,5.92
"Abel, Mick",CH,-1.78,5.92
"Abel, Mick",CH,-1.76,5.5
"Abel, Mick",CH,-1.67,5.53
"Abel, Mick",CH,-1.73,5.6
"Abel, Mick",CH,-1.65,5.83
"Abel, Mick",CH,-1.55,5.68
"Abel, Mick",CH,-1.75,5.82
"Abel, Mick",CH,-1.7,5.51
"Abel, Mick",CH,-1.46,5.65
"Abel, Mick",CH,-1.69,5.78
"Abel, Mick",CH,-1.84,5.88
"Abel, Mick",CH,-1.53,5.74
"Abel, Mick",CH,-1.75,5.7
"Abel, Mick",CH,-1.63,5.78
"Abel, Mick",CH,-1.69,5.55
"Abel, Mick",CH,-1.69,5.72
"Abel, Mick",CH,-1.62,5.67
"Abel, Mick",CH,-1.69,5.75
"Abel, Mick",CH,-1.59,5.76
"Abel, Mick",CH,-1.47,5.68
"Abel, Mick",CH,-1.69,5.52
"Abel, Mick",CH,-1.74,5.51
"Abel, Mick",CH,-1.84,5.48
"Abel, Mick",CH,-1.71,5.54
"Abel, Mick",CH,-1.74,5.5
"Abel, Mick",CH,-1.74,5.87
"Abel, Mick",CH,-1.78,5.53
"Abel, Mick",CH,-1.83,5.43
"Abel, Mick",CH,-1.83,5.49
"Abel, Mick",CH,-1.51,5.66
"Abel, Mick",CH,-1.76,5.73
"Abel, Mick",CH,-1.73,5.46
"Abel, Mick",CH,-1.7,5.48
"Abel, Mick",CH,-1.65,5.77
"Abel, Mick",CH,-1.55,5.63
"Abel, Mick",CH,-1.85,5.6
"Abel, Mick",CH,-1.61,5.67
"Abel, Mick",CH,-1.6,5.63
"Abel, Mick",CH,-1.76,5.46
"Abel, Mick",CH,-1.79,5.67
"Abel, Mick",CH,-1.7,5.58
"Abel, Mick",CH,-1.52,5.66
"Abel, Mick",CH,-1.63,5.65
"Abel, Mick",CH,-1.77,5.52
"Abel, Mick",CH,-1.55,5.69
"Abel, Mick",CH,-1.85,5.72
"Abel, Mick",CH,-1.8,5.5
"Abel, Mick",CH,-1.73,5.89
"Abel, Mick",CH,-1.75,5.57
"Abel, Mick",CH,-1.6,5.52
"Abel, Mick",CH,-1.83,5.76
"Abel, Mick",CH,-1.53,5.68
"Abel, Mick",CH,-1.67,5.8
"Abel, Mick",CH,-1.79,5.5
"Abel, Mick",CH,-1.56,5.65
"Abel, Mick",CH,-1.61,5.65
"Abel, Mick",CU,-1.65,5.64
"Abel, Mick",CU,-1.65,5.85
"Abel, Mick",CU,-1.6,5.46
"Abel, Mick",CU,-1.65,5.53
"Abel, Mick",CU,-1.68,5.49
"Abel, Mick",CU,-1.67,5.78
"Abel, Mick",CU,-1.52,5.66
"Abel, Mick",CU,-1.72,5.48
"Abel, Mick",CU,-1.62,5.74
"Abel, Mick",CU,-1.7,5.58
"Abel, Mick",CU,-1.63,5.68
"Abel, Mick",CU,-1.59,5.38
"Abel, Mick",CU,-1.67,5.71
"Abel, Mick",CU,-1.49,5.45
"Abel, Mick",CU,-1.81,5.66
"Abel, Mick",CU,-1.63,5.75
"Abel, Mick",CU,-1.47,5.55
"Abel, Mick",CU,-1.61,5.65
"Abel, Mick",CU,-1.66,5.64
"Abel, Mick",CU,-1.61,5.52
"Abel, Mick",CU,-1.65,5.78
"Abel, Mick",CU,-1.65,5.61
"Abel, Mick",CU,-1.43,5.64
"Abel, Mick",CU,-1.67,5.85
"Abel, Mick",CU,-1.51,5.42
"Abel, Mick",CU,-1.6,5.74
"Abel, Mick",CU,-1.72,5.87
"Abel, Mick",CU,-1.65,5.85
"Abel, Mick",CU,-1.74,5.63
"Abel, Mick",CU,-1.64,5.77
"Abel, Mick",CU,-1.67,5.44
"Abel, Mick",CU,-1.59,5.53
"Abel, Mick",CU,-1.7,5.81
"Abel, Mick",CU,-1.58,5.59
"Abel, Mick",CU,-1.4,5.57
"Abel, Mick",CU,-1.58,5.48
"Abel, Mick",CU,-1.64,5.63
"Abel, Mick",CU,-1.58,5.62
"Abel, Mick",CU,-1.48,5.97
"Abel, Mick",CU,-1.73,5.6
"Abel, Mick",CU,-1.56,5.6
"Abel, Mick",CU,-1.59,5.56
"Abel, Mick",CU,-1.65,5.51
"Abel, Mick",CU,-1.73,5.66
"Abel, Mick",CU,-1.75,5.62
"Abel, Mick",CU,-1.77,5.77
"Abel, Mick",CU,-1.78,5.45
"Abel, Mick",CU,-1.62,5.78
"Abel, Mick",CU,-1.66,5.57
"Abel, Mick",CU,-1.66,5.64
"Abel, Mick",CU,-1.7,5.46
"Abel, Mick",CU,-1.61,5.83
"Abel, Mick",CU,-1.49,5.43
"Abel, Mick",CU,-1.52,5.68
"Abel, Mick",CU,-1.52,5.45
"Abel, Mick",CU,-1.73,5.67
"Abel, Mick",CU,-1.8,5.78
"Abel, Mick",CU,-1.65,5.8
"Abel, Mick",CU,-1.67,5.7
"Abel, Mick",CU,-1.76,5.59
"Abel, Mick",CU,-1.57,5.87
"Abel, Mick",CU,-1.59,5.41
"Abel, Mick",CU,-1.59,5.53
"Abel, Mick",CU,-1.77,5.59
"Abel, Mick",CU,-1.71,5.73
"Abel, Mick",CU,-1.68,5.49
"Abel, Mick",CU,-1.69,5.59
"Abel, Mick",CU,-1.64,5.65
"Abel, Mick",CU,-1.73,5.72
"Abel, Mick",CU,-1.52,5.54
"Abel, Mick",CU,-1.62,5.73
"Abel, Mick",CU,-1.67,5.61
"Abel, Mick",CU,-1.69,5.44
"Abel, Mick",CU,-1.6,5.71
"Abel, Mick",CU,-1.73,5.57
"Abel, Mick",CU,-1.73,5.51
"Abel, Mick",CU,-1.38,5.67
"Abel, Mick",CU,-1.73,5.49
"Abel, Mick",CU,-1.65,5.58
"Abel, Mick",CU,-1.4,5.68
"Abel, Mick",CU,-1.58,5.76
"Abel, Mick",CU,-1.68,5.69
"Abel, Mick",CU,-1.72,5.83
"Abel, Mick",CU,-1.68,5.59
"Abel, Mick",CU,-1.73,5.65
"Abel, Mick",CU,-1.57,5.41
"Abel, Mick",CU,-1.75,5.64
"Abel, Mick",CU,-1.79,5.49
"Abel, Mick",CU,-1.7,5.58
"Abel, Mick",CU,-1.51,5.45
"Abel, Mick",CU,-1.59,5.54
"Abel, Mick",CU,-1.74,5.5
"Abel, Mick",CU,-1.77,5.67
"Abel, Mick",CU,-1.69,5.65
"Abel, Mick",CU,-1.81,5.6
"Abel, Mick",CU,-1.65,5.76
"Abel, Mick",CU,-1.45,5.66
"Abel, Mick",CU,-1.75,5.53
"Abel, Mick",CU,-1.73,5.56
